analysis_id,prevalence_start_date,prevalence_end_date,n_cases,n_population,prevalence,prevalence_95CI_lower,prevalence_95CI_upper,population_obscured,cases_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_type,analysis_interval,analysis_complete_database_intervals,analysis_time_point,analysis_full_contribution,analysis_min_cell_count,denominator_cohort_id,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,gap_era,cdm_name
33,2021-06-01,2021-06-30,85,363,0.23415977961432508,0.1935197259003733,0.28036743881528353,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,17,denominator_cohort_17,80 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
33,2021-07-01,2021-07-31,82,362,0.2265193370165746,0.18640268843876603,0.2723792641637039,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,17,denominator_cohort_17,80 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
33,2021-08-01,2021-08-31,82,358,0.22905027932960895,0.18853339448210218,0.27532019312977457,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,17,denominator_cohort_17,80 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
33,2021-09-01,2021-09-30,81,354,0.2288135593220339,0.1881040627335434,0.2753454754145596,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,17,denominator_cohort_17,80 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
33,2021-10-01,2021-10-31,80,351,0.22792022792022792,0.18711954347958004,0.27461189952940973,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,17,denominator_cohort_17,80 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
33,2021-11-01,2021-11-30,77,346,0.22254335260115607,0.18189655031985563,0.2692834194663822,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,17,denominator_cohort_17,80 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
33,2021-12-01,2021-12-31,75,341,0.21994134897360704,0.17923245390597792,0.2668898289158404,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,17,denominator_cohort_17,80 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
34,2017-01-01,2017-12-31,142,518,0.27413127413127414,0.23748534670977223,0.3141026000800153,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,17,denominator_cohort_17,80 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
34,2018-01-01,2018-12-31,128,482,0.26556016597510373,0.22810016000009192,0.30672751701911416,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,17,denominator_cohort_17,80 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
34,2019-01-01,2019-12-31,125,477,0.2620545073375262,0.22460386018008371,0.3033070638139965,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,17,denominator_cohort_17,80 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
34,2020-01-01,2020-12-31,106,459,0.23093681917211328,0.19471141604957062,0.2716285254298542,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,17,denominator_cohort_17,80 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
34,2021-01-01,2021-12-31,97,418,0.23205741626794257,0.19413930696807208,0.2748555124927331,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,17,denominator_cohort_17,80 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2017-01-01,2017-01-31,150,767,0.19556714471968709,0.16904317869171087,0.22512536964446633,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2017-02-01,2017-02-28,148,754,0.1962864721485411,0.16950571131095088,0.22614624904404051,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2017-03-01,2017-03-31,148,741,0.19973009446693657,0.17252545945755426,0.2300319643671513,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2017-04-01,2017-04-30,144,735,0.19591836734693877,0.16883637006207713,0.22616238824598867,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2017-05-01,2017-05-31,144,732,0.19672131147540983,0.16953896496614373,0.2270701895226746,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2017-06-01,2017-06-30,136,708,0.192090395480226,0.16476489205851483,0.22273917278996977,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2017-07-01,2017-07-31,132,696,0.1896551724137931,0.16226414598559913,0.2204531901265468,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2017-08-01,2017-08-31,130,693,0.18759018759018758,0.16027625202599388,0.2183485491837513,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2017-09-01,2017-09-30,126,684,0.18421052631578946,0.15695040275382013,0.21499789367386965,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2017-10-01,2017-10-31,126,677,0.1861152141802068,0.15859800499183946,0.21717443880711013,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2017-11-01,2017-11-30,120,674,0.17804154302670624,0.1510099161103935,0.208722371797945,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2017-12-01,2017-12-31,117,656,0.17835365853658536,0.15095758435235565,0.20949484803311133,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2018-01-01,2018-01-31,127,711,0.17862165963431786,0.15221662265658237,0.20848078183652957,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2018-02-01,2018-02-28,126,694,0.18155619596541786,0.15465524611091136,0.21196306752876443,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2018-03-01,2018-03-31,126,688,0.18313953488372092,0.15602420707819556,0.21377360650874797,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2018-04-01,2018-04-30,126,680,0.18529411764705883,0.15788766949280358,0.21623626745290409,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2018-05-01,2018-05-31,126,677,0.1861152141802068,0.15859800499183946,0.21717443880711013,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2018-06-01,2018-06-30,116,666,0.17417417417417416,0.147261115804728,0.20482437504546602,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2018-07-01,2018-07-31,121,656,0.18445121951219512,0.1566379709170559,0.21593858597295196,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2018-08-01,2018-08-31,114,647,0.17619783616692428,0.14877671658097114,0.20744130806789518,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2018-09-01,2018-09-30,117,643,0.18195956454121306,0.15405641665681102,0.2136402663206855,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2018-10-01,2018-10-31,115,634,0.18138801261829654,0.153340984234129,0.21327278096865965,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2018-11-01,2018-11-30,114,627,0.18181818181818182,0.15359584638581078,0.21391560293158593,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2018-12-01,2018-12-31,116,623,0.18619582664526485,0.15758535918473449,0.21865245262878785,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2019-01-01,2019-01-31,129,701,0.1840228245363766,0.1570858226520131,0.21440404296797227,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2019-02-01,2019-02-28,126,693,0.18181818181818182,0.15488173426318902,0.2122626937587454,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2019-03-01,2019-03-31,122,691,0.17655571635311143,0.14993689010213807,0.2067508919443422,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2019-04-01,2019-04-30,124,683,0.1815519765739385,0.1544499780546159,0.212216092530444,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2019-05-01,2019-05-31,123,673,0.1827637444279346,0.15539317561303437,0.2137353042764947,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2019-06-01,2019-06-30,119,662,0.1797583081570997,0.15238134621645194,0.21083042982559852,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2019-07-01,2019-07-31,118,652,0.18098159509202455,0.15332556712038797,0.2123747947505537,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2019-08-01,2019-08-31,118,645,0.18294573643410852,0.15501516718982014,0.21463053833679566,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2019-09-01,2019-09-30,120,643,0.18662519440124417,0.15840387167534492,0.21856865458365532,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2019-10-01,2019-10-31,118,637,0.18524332810047095,0.1569923567018665,0.21726785308865076,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2019-11-01,2019-11-30,117,618,0.18932038834951456,0.1603883214901296,0.22209093499391724,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2019-12-01,2019-12-31,114,615,0.18536585365853658,0.1566402815127964,0.21799760920400657,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2020-01-01,2020-01-31,121,665,0.18195488721804512,0.1544859311366161,0.21307719698370628,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2020-02-01,2020-02-29,118,652,0.18098159509202455,0.15332556712038797,0.2123747947505537,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2020-03-01,2020-03-31,116,647,0.17928902627511592,0.15165106864261618,0.21071284598573586,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2020-04-01,2020-04-30,109,634,0.1719242902208202,0.14455193069597766,0.20324838198808193,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2020-05-01,2020-05-31,105,622,0.16881028938906753,0.14142571306764556,0.20026059711008987,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2020-06-01,2020-06-30,105,620,0.1693548387096774,0.141888679367186,0.20089305755831208,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2020-07-01,2020-07-31,100,606,0.16501650165016502,0.137590484178542,0.19666271535774552,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2020-08-01,2020-08-31,98,594,0.16498316498316498,0.1373056232643672,0.1969660400205824,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2020-09-01,2020-09-30,96,585,0.1641025641025641,0.13629913366322838,0.19628862130381625,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2020-10-01,2020-10-31,96,578,0.16608996539792387,0.1379745974434598,0.19861444386967653,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2020-11-01,2020-11-30,96,573,0.16753926701570682,0.13919681850556148,0.2003097405775464,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2020-12-01,2020-12-31,96,568,0.16901408450704225,0.14044090298432865,0.20203419356529373,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2021-01-01,2021-01-31,107,634,0.16876971608832808,0.14162924460720802,0.1998999172372752,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2021-02-01,2021-02-28,104,615,0.16910569105691056,0.14155518298366018,0.20076425247302923,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2021-03-01,2021-03-31,100,607,0.16474464579901152,0.13736049134214984,0.19634550696097053,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2021-04-01,2021-04-30,99,604,0.16390728476821192,0.13652552817152105,0.19553714358551502,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2021-05-01,2021-05-31,96,592,0.16216216216216217,0.13466390032209677,0.1940165832553786,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2021-06-01,2021-06-30,91,583,0.15608919382504288,0.12888977628320847,0.1877910853487521,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2021-07-01,2021-07-31,90,583,0.15437392795883362,0.12731661247799958,0.18595617365087852,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2021-08-01,2021-08-31,91,577,0.15771230502599654,0.13024946130436976,0.18970266332188462,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2021-09-01,2021-09-30,92,570,0.16140350877192983,0.13348365805258092,0.19385668296552624,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2021-10-01,2021-10-31,91,556,0.16366906474820145,0.1352430964775522,0.19671063058683688,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2021-11-01,2021-11-30,88,544,0.16176470588235295,0.13321022242370642,0.1950625943284762,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
35,2021-12-01,2021-12-31,85,540,0.1574074074074074,0.1291239327801687,0.19053073127884723,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
36,2017-01-01,2017-12-31,158,794,0.19899244332493704,0.17270088081321844,0.2281825970815733,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
36,2018-01-01,2018-12-31,139,734,0.1893732970027248,0.16267361965103794,0.21930743529153285,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
36,2019-01-01,2019-12-31,137,725,0.1889655172413793,0.16213642148018634,0.2190733127605867,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
36,2020-01-01,2020-12-31,126,684,0.18421052631578946,0.15695040275382013,0.21499789367386965,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
36,2021-01-01,2021-12-31,113,649,0.17411402157164868,0.14687997908504422,0.20518322970056865,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,18,denominator_cohort_18,80 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
4,2017-01-01,2017-12-31,816,12575,0.0648906560636183,0.0607167130268271,0.06933035563016662,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,2,denominator_cohort_2,0 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
4,2018-01-01,2018-12-31,698,11810,0.059102455546147334,0.05499107933913419,0.06350056147897713,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,2,denominator_cohort_2,0 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
4,2019-01-01,2019-12-31,632,11398,0.05544832426741533,0.05139477005448548,0.05980143131348446,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,2,denominator_cohort_2,0 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
4,2020-01-01,2020-12-31,529,10661,0.04962011068380077,0.0456577110803259,0.05390696251756097,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,2,denominator_cohort_2,0 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
4,2021-01-01,2021-12-31,436,9732,0.0448006576243321,0.04086720538358112,0.04909332473856664,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,years,TRUE,start,FALSE,5,2,denominator_cohort_2,0 to 150,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
5,2017-01-01,2017-01-31,540,11989,0.04504128784719326,0.04147235575212429,0.04890167800311495,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,3,denominator_cohort_3,0 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
5,2017-02-01,2017-02-28,526,11869,0.04431712865447805,0.040759825607271566,0.04816930416193607,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,3,denominator_cohort_3,0 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
5,2017-03-01,2017-03-31,518,11765,0.04402889927751806,0.040468172788261175,0.04788729214506389,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,3,denominator_cohort_3,0 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
5,2017-04-01,2017-04-30,504,11741,0.042926496891235844,0.03940722258405729,0.04674476698245778,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,3,denominator_cohort_3,0 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
5,2017-05-01,2017-05-31,515,11742,0.043859649122807015,0.040302435906285995,0.047715222295997776,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,3,denominator_cohort_3,0 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
5,2017-06-01,2017-06-30,498,11566,0.04305723672834169,0.039507130777428325,0.04691077411602449,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,3,denominator_cohort_3,0 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
5,2017-07-01,2017-07-31,492,11463,0.04292070138707145,0.03936101142363961,0.04678663981652051,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,3,denominator_cohort_3,0 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
5,2017-08-01,2017-08-31,486,11504,0.0422461752433936,0.03872068148575892,0.046077276698894144,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,3,denominator_cohort_3,0 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
5,2017-09-01,2017-09-30,484,11406,0.04243380676836753,0.038885956663338175,0.04628976311578155,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,3,denominator_cohort_3,0 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
5,2017-10-01,2017-10-31,484,11372,0.04256067534294759,0.03900242408390907,0.04642786802579149,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,3,denominator_cohort_3,0 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
5,2017-11-01,2017-11-30,475,11347,0.04186128492112453,0.038328775361008656,0.04570388973092316,FALSE,FALSE,FALSE,1,prevalent_simvastatin,period,months,TRUE,start,FALSE,5,3,denominator_cohort_3,0 to 150,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
