analysis_id,prevalence_start_date,prevalence_end_date,n_cases,n_population,prevalence,prevalence_95CI_lower,prevalence_95CI_upper,population_obscured,cases_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_outcome_lookback_days,analysis_type,analysis_interval,analysis_complete_database_intervals,analysis_time_point,analysis_full_contribution,analysis_min_cell_count,denominator_cohort_id,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,cdm_name
3,2019-11-01,2019-11-30,105,656800,1.5986601705237515e-4,1.3207449589672154e-4,1.9350438370564638e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2019-12-01,2019-12-31,104,659468,1.5770287565128254e-4,1.3016846118068317e-4,1.91060506461178e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2020-01-01,2020-01-31,89,610978,1.4566809279548527e-4,1.1838700897195227e-4,1.7923469838765994e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2020-02-01,2020-02-29,82,622787,1.3166620369403986e-4,1.0608703427918466e-4,1.6341188517753617e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2020-03-01,2020-03-31,79,625942,1.262097766246713e-4,1.0127987171614725e-4,1.572751790587068e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2020-04-01,2020-04-30,74,623829,1.1862225064881562e-4,9.450035129661401e-5,1.4890052267086724e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2020-05-01,2020-05-31,7,485662,1.441331625698531e-5,6.9819587787686074e-6,2.975412042973156e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2020-06-01,2020-06-30,8,492586,1.6240818862087028e-5,8.229649150808906e-6,3.205022905766775e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2020-07-01,2020-07-31,9,495363,1.816849461909751e-5,9.558824975278292e-6,3.453265833105799e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2020-08-01,2020-08-31,8,470523,1.7002356951732435e-5,8.615541575519768e-6,3.355305981431316e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2020-09-01,2020-09-30,8,472390,1.6935159508033616e-5,8.581490767263658e-6,3.342045142449062e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2020-10-01,2020-10-31,10,474070,2.1093931275971902e-5,1.1458233023850517e-5,3.883236885228159e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2020-11-01,2020-11-30,12,478697,2.5068049308852992e-5,1.4340567385534247e-5,4.3819887766055725e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2020-12-01,2020-12-31,15,532557,2.8165999132487227e-5,1.7069774740712924e-5,4.647500021494038e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2021-01-01,2021-01-31,11,462012,2.380890539639663e-5,1.3295022865752847e-5,4.2636952841182654e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2021-02-01,2021-02-28,13,455759,2.8523847033190788e-5,1.6670295473708436e-5,4.8805553161025805e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2021-03-01,2021-03-31,13,459427,2.829611668447871e-5,1.6537201621975942e-5,4.841590149565367e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2021-04-01,2021-04-30,12,461263,2.6015526933658237e-5,1.4882588888832518e-5,4.547609358797771e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2021-05-01,2021-05-31,13,462179,2.8127630203882047e-5,1.6438732035325295e-5,4.812761734818578e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2021-06-01,2021-06-30,14,463641,3.0195776473607814e-5,1.7987829184548557e-5,5.068857131309868e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2021-07-01,2021-07-31,15,467692,3.20723895213089e-5,1.9437222158763788e-5,5.2920613470342974e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2021-08-01,2021-08-31,17,469468,3.6211200763417314e-5,2.2609681858556677e-5,5.799463873947295e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2021-09-01,2021-09-30,16,470183,3.4029303483962626e-5,2.0947303516183782e-5,5.528081615958375e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2021-10-01,2021-10-31,14,471159,2.9713960679940317e-5,1.770080695573737e-5,4.987977457337085e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2021-11-01,2021-11-30,15,471682,3.180108632510887e-5,1.927280019000864e-5,5.2472959055233756e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
3,2021-12-01,2021-12-31,14,473212,2.9585048561743997e-5,1.7624012793816858e-5,4.966337708420135e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
30,2018-01-01,2018-12-31,21372,307844,0.0694247735866218,0.06853226133932179,0.07032803164258909,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,15,Denominator cohort 15,80 to 150,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
30,2019-01-01,2019-12-31,19533,300730,0.06495195025438101,0.06407670467320817,0.06583831010962432,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,15,Denominator cohort 15,80 to 150,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
30,2020-01-01,2020-12-31,18236,324776,0.05614946917259896,0.05536296994651124,0.056946468025320274,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,15,Denominator cohort 15,80 to 150,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
30,2021-01-01,2021-12-31,17702,320724,0.05519387386039087,0.05440887517647065,0.05598952771168904,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,15,Denominator cohort 15,80 to 150,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
4,2018-01-01,2018-12-31,325,971073,3.346813267385665e-4,3.0022414472248197e-4,3.7309173606656765e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
4,2019-01-01,2019-12-31,208,896590,2.3199009580744822e-4,2.0253520461451532e-4,2.657275018720503e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
4,2020-01-01,2020-12-31,110,791780,1.389274798555154e-4,1.1527936228377417e-4,1.6742590031451e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
4,2021-01-01,2021-12-31,21,547914,3.8327182733056647e-5,2.5069701285874458e-5,5.859513922861239e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,2,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2018-01-01,2018-01-31,251,763732,3.2864931677604184e-4,2.90433935166381e-4,3.7189121884823284e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2018-02-01,2018-02-28,230,764112,3.010029943254392e-4,2.645395700316838e-4,3.42490717333051e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2018-03-01,2018-03-31,219,766225,2.8581682926033476e-4,2.5039062778700713e-4,3.262536264014329e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2018-04-01,2018-04-30,212,732810,2.8929736220848515e-4,2.528920262044222e-4,3.309417315873047e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2018-05-01,2018-05-31,214,742568,2.8818909514010836e-4,2.5208172086127695e-4,3.294666690861782e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2018-06-01,2018-06-30,217,745658,2.9101813431895053e-4,2.547924815519022e-4,3.323925324540398e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2018-07-01,2018-07-31,200,743196,2.6910801457489007e-4,2.3431100917391758e-4,3.090710481042394e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2018-08-01,2018-08-31,197,746154,2.640205641194713e-4,2.2964038633286753e-4,3.035463426879926e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2018-09-01,2018-09-30,192,752680,2.550884838178243e-4,2.2147186087614082e-4,2.938061847757969e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2018-10-01,2018-10-31,190,750883,2.530354262914462e-4,2.1952669752063923e-4,2.916574618328102e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2018-11-01,2018-11-30,190,756586,2.511280938320297e-4,2.1787192185463707e-4,2.8945904901934294e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2018-12-01,2018-12-31,190,759250,2.5024695423114915e-4,2.1710745726825036e-4,2.8844343738799e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2019-01-01,2019-01-31,159,718391,2.2132793979880036e-4,1.8949847364079064e-4,2.585023195819743e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2019-02-01,2019-02-28,136,723829,1.8788968112634337e-4,1.588562871452911e-4,2.2222818847032232e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2019-03-01,2019-03-31,132,724223,1.8226430256978858e-4,1.5371252317322558e-4,2.1611836887321827e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2019-04-01,2019-04-30,120,691652,1.7349765489003141e-4,1.4511048144226713e-4,2.0743690441713761e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2019-05-01,2019-05-31,117,693393,1.6873547901406563e-4,1.4080743150058075e-4,2.022017150659154e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2019-06-01,2019-06-30,107,631755,1.693694549311046e-4,1.4017632616781898e-4,2.046411018204737e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2019-07-01,2019-07-31,105,624096,1.6824334717735733e-4,1.3899558091434733e-4,2.0364424145901533e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2019-08-01,2019-08-31,104,627638,1.6570061086167503e-4,1.3676990393686318e-4,2.007497527009312e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2019-09-01,2019-09-30,105,629237,1.668687632799724e-4,1.378599425765629e-4,2.0198045672893656e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2019-10-01,2019-10-31,101,627562,1.6094027363033452e-4,1.3246655872963147e-4,1.955332226832658e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2019-11-01,2019-11-30,101,628900,1.6059786929559548e-4,1.3218472929803844e-4,1.9511722888879542e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2019-12-01,2019-12-31,92,631419,1.4570356609478017e-4,1.188188120181653e-4,1.7867036082631205e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2020-01-01,2020-01-31,80,584081,1.3696730419239796e-4,1.1006374198788649e-4,1.704459497402549e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2020-02-01,2020-02-29,75,595295,1.2598795555144928e-4,1.0052040069294716e-4,1.5790687667869205e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2020-03-01,2020-03-31,68,598066,1.1369982577173757e-4,8.96979436185823e-5,1.4412334133300596e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2020-04-01,2020-04-30,65,596416,1.0898433308294881e-4,8.551617469347369e-5,1.388919511215946e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2020-05-01,2020-05-31,10,463651,2.156794658050991e-5,1.1715719244944805e-5,3.970498574689899e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2020-06-01,2020-06-30,6,470304,1.2757705654215147e-5,5.846983632510441e-6,2.783618603686275e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2020-07-01,2020-07-31,8,472963,1.6914642371602008e-5,8.57109416539942e-6,3.337996261375037e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2020-08-01,2020-08-31,8,449378,1.780238462942111e-5,9.020937844667462e-6,3.5131844911936876e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2020-09-01,2020-09-30,8,451099,1.7734466270153557e-5,8.986521719368738e-6,3.4997813995584563e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2020-10-01,2020-10-31,10,452212,2.211352197641814e-5,1.2012077123477924e-5,4.070933737580859e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2020-11-01,2020-11-30,10,456843,2.1889358050796443e-5,1.1890310729002526e-5,4.029667330390152e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2020-12-01,2020-12-31,14,508539,2.752984530193358e-5,1.6399709275322685e-5,4.62134202878677e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2021-01-01,2021-01-31,11,440604,2.49657288631061e-5,1.3941001962360671e-5,4.4708564362049084e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2021-02-01,2021-02-28,12,434831,2.7596928461862194e-5,1.5787258243289088e-5,4.8240405058228426e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2021-03-01,2021-03-31,12,438521,2.736471001388759e-5,1.5654413450986693e-5,4.78344843001081e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2021-04-01,2021-04-30,11,440292,2.4983420093937658e-5,1.3950880883184152e-5,4.474024537200439e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2021-05-01,2021-05-31,12,441237,2.719626867193821e-5,1.5558053519700366e-5,4.754004666668607e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2021-06-01,2021-06-30,10,442883,2.257932681995019e-5,1.2265103485598483e-5,4.156683864698548e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2021-07-01,2021-07-31,10,446891,2.237682119353489e-5,1.215510191553836e-5,4.119404559949511e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2021-08-01,2021-08-31,12,448871,2.6733738646515368e-5,1.5293454837616414e-5,4.673153798713353e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2021-09-01,2021-09-30,14,449542,3.114280756859204e-5,1.855198469341633e-5,5.2278297525112135e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2021-10-01,2021-10-31,14,450211,3.109653029357346e-5,1.8524416872966876e-5,5.220061457539449e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2021-11-01,2021-11-30,13,450693,2.8844468407541277e-5,1.685767821601019e-5,4.93541432915534e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
5,2021-12-01,2021-12-31,12,452351,2.6528072227097984e-5,1.5175799647957367e-5,4.6372030216993075e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
6,2018-01-01,2018-12-31,362,931132,3.8877409432819406e-4,3.5074117474084957e-4,4.3092936828150575e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
6,2019-01-01,2019-12-31,213,857691,2.4834118581167346e-4,2.1715780315930227e-4,2.8400116159510045e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
6,2020-01-01,2020-12-31,99,756886,1.307990899554226e-4,1.0744792566219471e-4,1.5922424743986094e-4,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
6,2021-01-01,2021-12-31,18,523157,3.440649747590111e-5,2.1764815978649466e-5,5.439046106692838e-5,FALSE,FALSE,FALSE,1,simvastatin,0,period,years,TRUE,start,FALSE,5,3,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
7,2018-01-01,2018-01-31,2718,2028844,0.0013396791473371042,0.0012902838022638878,0.0013909628381491438,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,4,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
7,2018-02-01,2018-02-28,2693,2022225,0.0013317014674430392,0.0012823769815745005,0.0013829205101438466,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,4,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
7,2018-03-01,2018-03-31,2680,2021936,0.0013254623291736236,0.0012762521084180053,0.0013765674012617217,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,4,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
7,2018-04-01,2018-04-30,2517,1932884,0.0013021992007797674,0.0012523412498924955,0.0013540393950488333,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,4,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
7,2018-05-01,2018-05-31,2537,1943137,0.0013056207565395543,0.0012558254792668711,0.0013573878043407568,FALSE,FALSE,FALSE,1,simvastatin,0,period,months,TRUE,start,FALSE,5,4,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,PHARMETRICS
