cdm_name,result_type,group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,fluvastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,fluvastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,cerivastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,cerivastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,unexposed,1 to 30,binary,count,12662
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,unexposed,1 to 30,binary,percentage,96.8561156582269
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,alirocumab,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,alirocumab,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,atorvastatin,31 to 90,binary,count,288
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,atorvastatin,31 to 90,binary,percentage,2.20301384533007
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,rosuvastatin,31 to 90,binary,count,135
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,rosuvastatin,31 to 90,binary,percentage,1.03266273999847
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,evolocumab,31 to 90,binary,count,13
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,evolocumab,31 to 90,binary,percentage,0.0994415971850379
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,pravastatin,31 to 90,binary,count,65
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,pravastatin,31 to 90,binary,percentage,0.497207985925189
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,pitavastatin,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,pitavastatin,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,lovastatin,31 to 90,binary,count,19
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,lovastatin,31 to 90,binary,percentage,0.145337718962748
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,fluvastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,fluvastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,ezetimibe,31 to 90,binary,count,177
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,ezetimibe,31 to 90,binary,percentage,1.35393559244244
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,cerivastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,cerivastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,unexposed,31 to 90,binary,count,12390
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,unexposed,31 to 90,binary,percentage,94.7754914709707
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,lovastatin,91 to 180,binary,count,17
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,lovastatin,91 to 180,binary,percentage,0.130039011703511
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,rosuvastatin,91 to 180,binary,count,220
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,rosuvastatin,91 to 180,binary,percentage,1.68285779851603
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,alirocumab,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,alirocumab,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,fluvastatin,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,fluvastatin,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,ezetimibe,91 to 180,binary,count,201
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,ezetimibe,91 to 180,binary,percentage,1.53752007955328
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,evolocumab,91 to 180,binary,count,21
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,evolocumab,91 to 180,binary,percentage,0.160636426221984
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,pitavastatin,91 to 180,binary,count,9
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,pitavastatin,91 to 180,binary,percentage,0.0688441826665647
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,pravastatin,91 to 180,binary,count,84
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,pravastatin,91 to 180,binary,percentage,0.642545704887937
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,atorvastatin,91 to 180,binary,count,441
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,atorvastatin,91 to 180,binary,percentage,3.37336495066167
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,cerivastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,cerivastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,unexposed,91 to 180,binary,count,12105
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,unexposed,91 to 180,binary,percentage,92.5954256865295
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,lovastatin,181 to 365,binary,count,13
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,lovastatin,181 to 365,binary,percentage,0.0994415971850379
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,pitavastatin,181 to 365,binary,count,9
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,pitavastatin,181 to 365,binary,percentage,0.0688441826665647
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,ezetimibe,181 to 365,binary,count,223
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,ezetimibe,181 to 365,binary,percentage,1.70580585940488
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,rosuvastatin,181 to 365,binary,count,334
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,rosuvastatin,181 to 365,binary,percentage,2.55488411229251
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,evolocumab,181 to 365,binary,count,24
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,evolocumab,181 to 365,binary,percentage,0.183584487110839
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,alirocumab,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,alirocumab,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,fluvastatin,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,fluvastatin,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,atorvastatin,181 to 365,binary,count,687
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,atorvastatin,181 to 365,binary,percentage,5.25510594354777
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,pravastatin,181 to 365,binary,count,112
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,pravastatin,181 to 365,binary,percentage,0.856727606517249
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,cerivastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,cerivastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,unexposed,181 to 365,binary,count,11730
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,60 to 79 and Male,unexposed,181 to 365,binary,percentage,89.7269180754226
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,number subjects,NA,numeric,count,3691
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,number records,NA,NA,count,3691
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,alirocumab,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,alirocumab,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,fluvastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,fluvastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,lovastatin,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,lovastatin,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pitavastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pitavastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,ezetimibe,0 to 0,binary,count,64
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,ezetimibe,0 to 0,binary,percentage,1.73394743971823
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,rosuvastatin,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,rosuvastatin,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,atorvastatin,0 to 0,binary,count,7
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,atorvastatin,0 to 0,binary,percentage,0.189650501219182
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pravastatin,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pravastatin,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,evolocumab,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,evolocumab,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cerivastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cerivastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,unexposed,0 to 0,binary,count,3616
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,unexposed,0 to 0,binary,percentage,97.9680303440802
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,atorvastatin,1 to 30,binary,count,69
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,atorvastatin,1 to 30,binary,percentage,1.86941208344622
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,evolocumab,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,evolocumab,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,alirocumab,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,alirocumab,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,rosuvastatin,1 to 30,binary,count,17
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,rosuvastatin,1 to 30,binary,percentage,0.460579788675156
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pravastatin,1 to 30,binary,count,15
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pravastatin,1 to 30,binary,percentage,0.406393931183961
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,lovastatin,1 to 30,binary,count,9
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,lovastatin,1 to 30,binary,percentage,0.243836358710377
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pitavastatin,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pitavastatin,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,ezetimibe,1 to 30,binary,count,26
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,ezetimibe,1 to 30,binary,percentage,0.704416147385532
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,fluvastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,fluvastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cerivastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cerivastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,unexposed,1 to 30,binary,count,3554
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,unexposed,1 to 30,binary,percentage,96.2882687618532
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,alirocumab,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,alirocumab,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,atorvastatin,31 to 90,binary,count,96
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,atorvastatin,31 to 90,binary,percentage,2.60092115957735
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,rosuvastatin,31 to 90,binary,count,25
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,rosuvastatin,31 to 90,binary,percentage,0.677323218639935
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,evolocumab,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,evolocumab,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pravastatin,31 to 90,binary,count,24
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pravastatin,31 to 90,binary,percentage,0.650230289894338
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pitavastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pitavastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,lovastatin,31 to 90,binary,count,13
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,lovastatin,31 to 90,binary,percentage,0.352208073692766
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,fluvastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,fluvastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,ezetimibe,31 to 90,binary,count,38
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,ezetimibe,31 to 90,binary,percentage,1.0295312923327
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cerivastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cerivastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,unexposed,31 to 90,binary,count,3494
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,unexposed,31 to 90,binary,percentage,94.6626930371173
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,lovastatin,91 to 180,binary,count,19
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,lovastatin,91 to 180,binary,percentage,0.514765646166351
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,rosuvastatin,91 to 180,binary,count,37
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,rosuvastatin,91 to 180,binary,percentage,1.0024383635871
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,alirocumab,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,alirocumab,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,fluvastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,fluvastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,ezetimibe,91 to 180,binary,count,60
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,ezetimibe,91 to 180,binary,percentage,1.62557572473584
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,evolocumab,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,evolocumab,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pitavastatin,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pitavastatin,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pravastatin,91 to 180,binary,count,33
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pravastatin,91 to 180,binary,percentage,0.894066648604714
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,atorvastatin,91 to 180,binary,count,150
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,atorvastatin,91 to 180,binary,percentage,4.06393931183961
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cerivastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cerivastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,unexposed,91 to 180,binary,count,3395
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,unexposed,91 to 180,binary,percentage,91.9804930913032
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,lovastatin,181 to 365,binary,count,21
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,lovastatin,181 to 365,binary,percentage,0.568951503657545
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pitavastatin,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pitavastatin,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,ezetimibe,181 to 365,binary,count,69
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,ezetimibe,181 to 365,binary,percentage,1.86941208344622
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,rosuvastatin,181 to 365,binary,count,56
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,rosuvastatin,181 to 365,binary,percentage,1.51720400975345
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,evolocumab,181 to 365,binary,count,5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,evolocumab,181 to 365,binary,percentage,0.135464643727987
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,alirocumab,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,alirocumab,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,fluvastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,fluvastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,atorvastatin,181 to 365,binary,count,205
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,atorvastatin,181 to 365,binary,percentage,5.55405039284747
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pravastatin,181 to 365,binary,count,33
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,pravastatin,181 to 365,binary,percentage,0.894066648604714
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cerivastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cerivastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,unexposed,181 to 365,binary,count,3314
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Female,unexposed,181 to 365,binary,percentage,89.7859658629098
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number subjects,NA,numeric,count,2645
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number records,NA,NA,count,2645
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,alirocumab,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,alirocumab,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,fluvastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,fluvastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,lovastatin,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,lovastatin,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pitavastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pitavastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,ezetimibe,0 to 0,binary,count,47
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,ezetimibe,0 to 0,binary,percentage,1.77693761814745
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,rosuvastatin,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,rosuvastatin,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,atorvastatin,0 to 0,binary,count,9
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,atorvastatin,0 to 0,binary,percentage,0.340264650283554
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pravastatin,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pravastatin,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,evolocumab,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,evolocumab,0 to 0,binary,percentage,0
