analysis_id,n_persons,person_days,n_events,incidence_start_date,incidence_end_date,person_years,incidence_100000_pys,incidence_100000_pys_95CI_lower,incidence_100000_pys_95CI_upper,cohort_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_outcome_washout,analysis_repeated_events,analysis_interval,analysis_complete_database_intervals,denominator_cohort_id,analysis_min_cell_count,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,duration_range_min,duration_range_max,impute_duration,gap_era,prior_use_washout,prior_observation,cohort_date_range_start,cohort_date_range_end,limit,cdm_name
3,459409,14241679,0,2021-03-01,2021-03-31,38991.59206023272,0,0,9.460704883287391,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
3,461246,13837380,0,2021-04-01,2021-04-30,37884.681724846,0,0,9.737126685941377,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
3,462162,14327022,0,2021-05-01,2021-05-31,39225.24845995893,0,0,9.40434949157693,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
3,463624,13908691,NA,2021-06-01,2021-06-30,38079.920602327176,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
3,467674,14497884,NA,2021-07-01,2021-07-31,39693.043121149894,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
3,469448,14552886,NA,2021-08-01,2021-08-31,39843.630390143735,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
3,470162,14104858,NA,2021-09-01,2021-09-30,38616.996577686514,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
3,471137,14605247,0,2021-10-01,2021-10-31,39986.98699520876,0,0,9.225199824522756,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
3,471661,14149790,NA,2021-11-01,2021-11-30,38740.01368925394,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
3,473189,14668859,0,2021-12-01,2021-12-31,40161.147159479806,0,0,9.18519443547119,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
30,286943,95112756,933,2018-01-01,2018-12-31,260404.5338809035,358.2886926334045,335.66447561787044,382.03663720845645,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,15,5,Denominator cohort 15,80 to 150,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
30,281373,92338450,855,2019-01-01,2019-12-31,252808.8980150582,338.20012140121474,315.90773168207187,361.65056170697915,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,15,5,Denominator cohort 15,80 to 150,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
30,306548,99841121,933,2020-01-01,2020-12-31,273350.09171800135,341.3205366554328,319.7677775203512,363.9438048564022,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,15,5,Denominator cohort 15,80 to 150,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
30,303109,102421511,985,2021-01-01,2021-12-31,280414.8145106092,351.26532159831146,329.6686242674703,373.90525457678444,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,15,5,Denominator cohort 15,80 to 150,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
4,970782,286436084,54,2018-01-01,2018-12-31,784219.2580424367,6.885829370576089,5.172846950201977,8.984513663893978,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
4,896394,252623821,42,2019-01-01,2019-12-31,691646.3271731691,6.072467726628202,4.376500610679734,8.208212282500353,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
4,791634,189568699,12,2020-01-01,2020-12-31,519010.8117727584,2.3120905630100888,1.1946909328426576,4.038756914635275,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
4,547898,169710817,9,2021-01-01,2021-12-31,464642.893908282,1.9369714070730093,0.8857066687843684,3.676975086762355,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,2,5,Denominator cohort 2,0 to 19,Male,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,763307,23662306,10,2018-01-01,2018-01-31,64783.863107460646,15.43594271834706,7.402134522570924,28.387248243459425,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,763703,21383333,5,2018-02-01,2018-02-28,58544.37508555784,8.540530140927983,2.7730868896385474,19.930748363562426,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,765821,23740130,9,2018-03-01,2018-03-31,64996.933607118415,13.846807073086794,6.331641923685488,26.285553030378736,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,732429,21972362,8,2018-04-01,2018-04-30,60157.04859685147,13.298524755781834,5.741359088100725,26.203395259351762,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,742204,23007733,8,2018-05-01,2018-05-31,62991.73990417522,12.70007783904655,5.482992185963694,25.02421626100932,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,745290,22358444,8,2018-06-01,2018-06-30,61214.08350444901,13.068887978072178,5.642218226623418,25.750919261982666,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,742840,23027787,NA,2018-07-01,2018-07-31,63046.64476386037,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,745803,23119666,NA,2018-08-01,2018-08-31,63298.19575633128,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,752339,22569920,NA,2018-09-01,2018-09-30,61793.07323750856,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,750550,23266759,8,2018-10-01,2018-10-31,63700.9144421629,12.55868941608928,5.4219507003850005,24.745624702931803,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,756255,22687490,NA,2018-11-01,2018-11-30,62114.96235455167,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,758924,23526291,9,2018-12-01,2018-12-31,64411.47433264887,13.97266572958738,6.389192515800454,26.52447196470898,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,718119,22261334,5,2019-01-01,2019-01-31,60948.21081451061,8.203686266061144,2.663714600350334,19.14466712539601,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,723563,20259561,NA,2019-02-01,2019-02-28,55467.65503080082,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,723969,22442779,7,2019-03-01,2019-03-31,61444.980150581796,11.392305738963968,4.580297763336845,23.472503899190887,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,691410,20742195,NA,2019-04-01,2019-04-30,56789.03490759754,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,693158,21487667,5,2019-05-01,2019-05-31,58830.02600958248,8.49906134528239,2.7596220845695023,19.833974027857952,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,631522,18945542,NA,2019-06-01,2019-06-30,51870.06707734428,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,623875,19339903,NA,2019-07-01,2019-07-31,52949.76865160849,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,627419,19449902,NA,2019-08-01,2019-08-31,53250.92950034223,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,629023,18870485,6,2019-09-01,2019-09-30,51664.57221081451,11.613374007080369,4.26190358163838,25.2774260265433,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,627351,19447845,0,2019-10-01,2019-10-31,53245.2977412731,0,0,6.92808494008007,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,628694,18860759,NA,2019-11-01,2019-11-30,51637.94387405887,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,631217,19567600,NA,2019-12-01,2019-12-31,53573.169062286106,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,583924,18101419,NA,2020-01-01,2020-01-31,49558.98425735797,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,595141,16977174,NA,2020-02-01,2020-02-29,46480.969199178646,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,597916,18203224,NA,2020-03-01,2020-03-31,49837.711156741956,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,596269,17579902,0,2020-04-01,2020-04-30,48131.1485284052,0,0,7.66422486664098,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,463633,14092873,NA,2020-05-01,2020-05-31,38584.183436002735,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,470285,13741422,0,2020-06-01,2020-06-30,37621.96303901437,0,0,9.805122210897206,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,472944,14326074,0,2020-07-01,2020-07-31,39222.652977412734,0,0,9.404971806058763,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,449360,13614770,0,2020-08-01,2020-08-31,37275.20876112252,0,0,9.89633479386809,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,451082,13212214,NA,2020-09-01,2020-09-30,36173.07049965777,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,452193,13770003,0,2020-10-01,2020-10-31,37700.2135523614,0,0,9.784770712214913,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,456824,13414807,0,2020-11-01,2020-11-30,36727.73990417522,0,0,10.043850952273223,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,508515,14020005,0,2020-12-01,2020-12-31,38384.681724846,0,0,9.610290585596188,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,440585,13404305,0,2021-01-01,2021-01-31,36698.98699520876,0,0,10.051720104959674,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,434812,12174730,NA,2021-02-01,2021-02-28,33332.594113620806,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,438501,13593516,NA,2021-03-01,2021-03-31,37217.018480492814,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,440271,13208130,0,2021-04-01,2021-04-30,36161.88911704312,0,0,10.201014228472273,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,441216,13677696,0,2021-05-01,2021-05-31,37447.49075975359,0,0,9.850805432545911,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,442862,13285860,0,2021-06-01,2021-06-30,36374.7022587269,0,0,10.141332368511446,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,446870,13852945,NA,2021-07-01,2021-07-31,37927.29637234771,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,448848,13914271,NA,2021-08-01,2021-08-31,38095.19780971937,NA,NA,NA,FALSE,TRUE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,449518,13485540,0,2021-09-01,2021-09-30,36921.396303901434,0,0,9.991169954003437,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,450187,13955797,0,2021-10-01,2021-10-31,38208.889801505815,0,0,9.654505727011614,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,450670,13520087,0,2021-11-01,2021-11-30,37015.98083504449,0,0,9.965640166480549,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
5,452331,14022251,0,2021-12-01,2021-12-31,38390.830937713894,0,0,9.60875126693364,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
6,930832,274322221,80,2018-01-01,2018-12-31,751053.3086926762,10.651707285499121,8.446141419895847,13.25697175088011,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
6,857484,241675572,40,2019-01-01,2019-12-31,661671.6550308008,6.045294474362515,4.31884700281724,8.231975262934386,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
6,756738,181053887,10,2020-01-01,2020-12-31,495698.52703627653,2.017355197682113,0.9674002311048816,3.709988034858922,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
6,523139,162095128,5,2021-01-01,2021-12-31,443792.2737850787,1.1266532329090113,0.3658212380021397,2.6292328119649615,FALSE,FALSE,1,simvastatin,365,FALSE,years,TRUE,3,5,Denominator cohort 3,0 to 19,Female,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,2024475,62757021,122,2018-01-01,2018-01-31,171819.35934291582,71.00480438674741,58.96519853696166,84.77983529256652,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,2017855,56497100,111,2018-02-01,2018-02-28,154680.62970568103,71.76076294181472,59.03346013261462,86.41846923227662,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,2017575,62541465,115,2018-03-01,2018-03-31,171229.19917864478,67.16144241264575,55.44865870802339,80.61714023139376,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,1928757,57859318,88,2018-04-01,2018-04-30,158410.17932922655,55.551985593746544,44.55431688162676,68.44159996632942,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,1939091,60107730,95,2018-05-01,2018-05-31,164565.99589322382,57.72760009403117,46.70507576376838,70.56899755822363,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,1939339,58177045,88,2018-06-01,2018-06-30,159280.06844626967,55.24859504294177,44.310988788220705,68.06781432230949,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,1917980,59454524,81,2018-07-01,2018-07-31,162777.61533196442,49.76114180983099,39.51752939921208,61.8485557579977,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,1916449,59407288,85,2018-08-01,2018-08-31,162648.29021218343,52.2600021734707,41.743433586803675,64.62030199136147,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,1927754,57830139,73,2018-09-01,2018-09-30,158330.29158110882,46.106148906195784,36.13986076264285,57.97156012686396,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,1905881,59079509,86,2018-10-01,2018-10-31,161750.88021902807,53.168180527702084,42.527681550185356,65.66227042358494,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,1912787,57381111,85,2018-11-01,2018-11-30,157100.91991786446,54.10534836106607,43.217430579204354,66.9021011295474,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,1913514,59316123,75,2018-12-01,2018-12-31,162398.69404517455,46.18263739186055,36.325573951377685,57.89033588082986,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,1896581,58791208,83,2019-01-01,2019-01-31,160961.55509924708,51.56510817059585,41.07132082380852,63.922709825849196,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,1894076,53031976,87,2019-02-01,2019-02-28,145193.6372347707,59.91998110724745,47.99344851671782,73.91107532419088,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
7,1887125,58498783,69,2019-03-01,2019-03-31,160160.93908282,43.08166547669889,33.52010725229544,54.52260494669656,FALSE,FALSE,1,simvastatin,365,FALSE,months,TRUE,4,5,Denominator cohort 4,20 to 39,Both,365,2017-01-01,2021-12-31,NA,NA,1,Inf,none,30,0,NA,NA,NA,all,PHARMETRICS
